               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 158,            0.045825,            0.011352,           0.0020319,             0.94964,             0.90566,             0.93503,             0.41283,            0.041413,           0.0080313,           0.0016702,           0.0068914,           0.0068914,           0.0068914
                 159,            0.046024,           0.0097119,            0.001858,             0.90338,             0.88216,             0.91925,             0.39486,            0.044727,           0.0079788,           0.0017352,           0.0068716,           0.0068716,           0.0068716
                 160,            0.044678,           0.0095707,           0.0020248,             0.90338,             0.88216,             0.91925,             0.39486,            0.044727,           0.0079788,           0.0017352,           0.0068518,           0.0068518,           0.0068518
                 161,            0.050454,            0.010858,           0.0020812,             0.93941,             0.88679,             0.91923,             0.40584,            0.037552,           0.0081875,           0.0017506,            0.006832,            0.006832,            0.006832
                 162,            0.042236,            0.010557,           0.0018822,             0.93941,             0.88679,             0.91923,             0.40584,            0.037552,           0.0081875,           0.0017506,           0.0068122,           0.0068122,           0.0068122
                 163,            0.043695,            0.007923,           0.0018314,              0.7825,             0.86792,             0.89085,             0.42023,            0.041056,           0.0081987,           0.0017979,           0.0067924,           0.0067924,           0.0067924
                 164,            0.044741,            0.011054,           0.0022216,              0.7825,             0.86792,             0.89085,             0.42023,            0.041056,           0.0081987,           0.0017979,           0.0067726,           0.0067726,           0.0067726
                 165,            0.045951,           0.0066465,           0.0019149,             0.86899,             0.90566,             0.92661,             0.42767,            0.037547,           0.0080705,           0.0018319,           0.0067528,           0.0067528,           0.0067528
                 166,            0.039014,            0.010259,           0.0022006,             0.86899,             0.90566,             0.92661,             0.42767,            0.037547,           0.0080705,           0.0018319,            0.006733,            0.006733,            0.006733
                 167,            0.038555,           0.0080034,           0.0020392,             0.88084,             0.83689,             0.92168,             0.46592,            0.037148,           0.0082697,           0.0018549,           0.0067132,           0.0067132,           0.0067132
                 168,            0.040374,            0.011721,           0.0021765,             0.88084,             0.83689,             0.92168,             0.46592,            0.037148,           0.0082697,           0.0018549,           0.0066934,           0.0066934,           0.0066934
                 169,            0.039639,            0.009308,            0.002034,              0.9175,             0.83019,             0.86967,             0.36482,            0.042688,           0.0078069,           0.0018172,           0.0066736,           0.0066736,           0.0066736
                 170,            0.045858,            0.012507,           0.0019639,              0.9175,             0.83019,             0.86967,             0.36482,            0.042688,           0.0078069,           0.0018172,           0.0066538,           0.0066538,           0.0066538
                 171,            0.047394,           0.0079768,           0.0021287,              0.8708,             0.79245,              0.9012,             0.42206,            0.038468,           0.0080295,           0.0018273,            0.006634,            0.006634,            0.006634
                 172,            0.041764,           0.0095836,           0.0019633,              0.8708,             0.79245,              0.9012,             0.42206,            0.038468,           0.0080295,           0.0018273,           0.0066142,           0.0066142,           0.0066142
                 173,            0.041629,           0.0087891,           0.0023122,             0.96657,             0.83019,             0.94417,             0.52275,            0.042712,           0.0076403,           0.0017941,           0.0065944,           0.0065944,           0.0065944
                 174,            0.043726,           0.0097499,           0.0021266,             0.96657,             0.83019,             0.94417,             0.52275,            0.042712,           0.0076403,           0.0017941,           0.0065746,           0.0065746,           0.0065746
                 175,            0.045586,              0.0114,           0.0020756,             0.87121,             0.88679,             0.93604,             0.54684,            0.035632,            0.007847,           0.0017835,           0.0065548,           0.0065548,           0.0065548
                 176,            0.039513,           0.0096443,           0.0018413,             0.87121,             0.88679,             0.93604,             0.54684,            0.035632,            0.007847,           0.0017835,            0.006535,            0.006535,            0.006535
                 177,            0.039431,           0.0096944,           0.0017582,             0.93689,             0.90566,             0.95392,             0.55231,            0.037207,           0.0077537,           0.0017719,           0.0065152,           0.0065152,           0.0065152
                 178,            0.044186,           0.0082909,           0.0020262,             0.93689,             0.90566,             0.95392,             0.55231,            0.037207,           0.0077537,           0.0017719,           0.0064954,           0.0064954,           0.0064954
                 179,            0.046535,           0.0082618,           0.0016067,             0.75154,             0.83019,             0.86415,              0.4149,            0.040179,           0.0078391,           0.0018249,           0.0064756,           0.0064756,           0.0064756
                 180,            0.044512,            0.010253,           0.0018499,             0.75154,             0.83019,             0.86415,              0.4149,            0.040179,           0.0078391,           0.0018249,           0.0064558,           0.0064558,           0.0064558
                 181,              0.0472,           0.0087563,           0.0017265,             0.94147,              0.9106,             0.95518,             0.51219,             0.03544,           0.0076867,           0.0018022,            0.006436,            0.006436,            0.006436
                 182,            0.039047,           0.0079256,           0.0020396,             0.94147,              0.9106,             0.95518,             0.51219,             0.03544,           0.0076867,           0.0018022,           0.0064162,           0.0064162,           0.0064162
                 183,            0.038866,           0.0097574,            0.001879,             0.74715,             0.78061,             0.82106,             0.40329,            0.039526,           0.0078407,            0.001829,           0.0063964,           0.0063964,           0.0063964
                 184,            0.042337,           0.0093878,           0.0018593,             0.74715,             0.78061,             0.82106,             0.40329,            0.039526,           0.0078407,            0.001829,           0.0063766,           0.0063766,           0.0063766
                 185,            0.044902,            0.008947,           0.0019225,             0.86932,             0.83019,             0.90622,             0.50609,            0.035701,           0.0075809,           0.0018212,           0.0063568,           0.0063568,           0.0063568
                 186,            0.038734,            0.010043,           0.0019492,             0.86932,             0.83019,             0.90622,             0.50609,            0.035701,           0.0075809,           0.0018212,            0.006337,            0.006337,            0.006337
                 187,            0.038593,           0.0097093,           0.0023203,              0.9011,             0.92453,             0.93729,             0.52617,            0.031632,            0.007631,           0.0018348,           0.0063172,           0.0063172,           0.0063172
                 188,             0.03514,           0.0096788,           0.0019482,              0.9011,             0.92453,             0.93729,             0.52617,            0.031632,            0.007631,           0.0018348,           0.0062974,           0.0062974,           0.0062974
                 189,            0.036478,            0.011479,           0.0019764,             0.95359,             0.92453,             0.95641,             0.57417,            0.042428,           0.0071721,           0.0018078,           0.0062776,           0.0062776,           0.0062776
                 190,            0.041477,           0.0090289,           0.0024139,             0.95359,             0.92453,             0.95641,             0.57417,            0.042428,           0.0071721,           0.0018078,           0.0062578,           0.0062578,           0.0062578
                 191,             0.04325,            0.010457,           0.0021666,                0.89,             0.91608,             0.95274,             0.55348,            0.034142,           0.0075667,           0.0018281,            0.006238,            0.006238,            0.006238
                 192,            0.039227,            0.010226,           0.0019204,                0.89,             0.91608,             0.95274,             0.55348,            0.034142,           0.0075667,           0.0018281,           0.0062182,           0.0062182,           0.0062182
                 193,            0.038507,           0.0090806,           0.0017891,             0.95455,             0.92453,              0.9595,             0.61878,            0.036852,           0.0072262,           0.0017797,           0.0061984,           0.0061984,           0.0061984
                 194,            0.041389,           0.0095319,           0.0017874,             0.95455,             0.92453,              0.9595,             0.61878,            0.036852,           0.0072262,           0.0017797,           0.0061786,           0.0061786,           0.0061786
                 195,            0.041423,           0.0087182,           0.0018126,             0.85113,             0.86308,             0.89895,             0.35508,            0.036187,           0.0076026,            0.001798,           0.0061588,           0.0061588,           0.0061588
                 196,            0.038472,           0.0094879,           0.0019507,             0.85113,             0.86308,             0.89895,             0.35508,            0.036187,           0.0076026,            0.001798,            0.006139,            0.006139,            0.006139
                 197,            0.041759,            0.010223,            0.001892,             0.94327,             0.94123,             0.95888,             0.50759,            0.036578,           0.0073068,           0.0017843,           0.0061192,           0.0061192,           0.0061192
                 198,            0.040733,           0.0092953,           0.0020051,             0.94327,             0.94123,             0.95888,             0.50759,            0.036578,           0.0073068,           0.0017843,           0.0060994,           0.0060994,           0.0060994
                 199,            0.042755,           0.0081422,           0.0018687,             0.97351,              0.9434,             0.98027,             0.54699,            0.035218,           0.0073095,           0.0018192,           0.0060796,           0.0060796,           0.0060796
                 200,            0.041088,            0.011711,           0.0019377,             0.97351,              0.9434,             0.98027,             0.54699,            0.035218,           0.0073095,           0.0018192,           0.0060598,           0.0060598,           0.0060598
                 201,            0.041189,           0.0096143,           0.0018676,             0.96183,             0.95109,             0.95983,             0.52473,            0.034615,             0.00725,           0.0017898,             0.00604,             0.00604,             0.00604
                 202,            0.043206,           0.0095064,           0.0017887,             0.96183,             0.95109,             0.95983,             0.52473,            0.034615,             0.00725,           0.0017898,           0.0060202,           0.0060202,           0.0060202
                 203,            0.040842,            0.011236,           0.0017705,             0.90778,             0.92876,             0.95141,             0.53638,            0.035556,           0.0072393,            0.001787,           0.0060004,           0.0060004,           0.0060004
                 204,            0.041488,            0.009762,           0.0020125,             0.90778,             0.92876,             0.95141,             0.53638,            0.035556,           0.0072393,            0.001787,           0.0059806,           0.0059806,           0.0059806
                 205,            0.038362,            0.010144,           0.0020174,             0.96187,             0.95193,             0.95904,              0.5543,             0.03275,            0.007168,           0.0017457,           0.0059608,           0.0059608,           0.0059608
                 206,            0.039846,           0.0078224,           0.0020183,             0.96187,             0.95193,             0.95904,              0.5543,             0.03275,            0.007168,           0.0017457,            0.005941,            0.005941,            0.005941
                 207,            0.037745,           0.0090077,           0.0018412,             0.98982,              0.9434,             0.98287,             0.54733,            0.034371,           0.0070942,             0.00174,           0.0059212,           0.0059212,           0.0059212
                 208,            0.038825,           0.0095876,           0.0017851,             0.98982,              0.9434,             0.98287,             0.54733,            0.034371,           0.0070942,             0.00174,           0.0059014,           0.0059014,           0.0059014
                 209,            0.037329,           0.0084875,           0.0017334,             0.96134,              0.9384,             0.95907,             0.55855,            0.033776,           0.0070308,           0.0017166,           0.0058816,           0.0058816,           0.0058816
                 210,            0.037698,           0.0078906,           0.0017813,             0.96134,              0.9384,             0.95907,             0.55855,            0.033776,           0.0070308,           0.0017166,           0.0058618,           0.0058618,           0.0058618
                 211,            0.039406,           0.0087293,           0.0019582,             0.96103,              0.9434,             0.95963,             0.49131,            0.037704,           0.0070387,           0.0017451,            0.005842,            0.005842,            0.005842
                 212,            0.040266,           0.0085722,           0.0018874,             0.96103,              0.9434,             0.95963,             0.49131,            0.037704,           0.0070387,           0.0017451,           0.0058222,           0.0058222,           0.0058222
                 213,            0.038707,           0.0094935,           0.0018342,             0.96376,             0.92453,              0.9585,             0.55563,            0.030707,           0.0070521,           0.0017152,           0.0058024,           0.0058024,           0.0058024
                 214,            0.037342,           0.0086583,           0.0019745,             0.96376,             0.92453,              0.9585,             0.55563,            0.030707,           0.0070521,           0.0017152,           0.0057826,           0.0057826,           0.0057826
                 215,            0.039734,           0.0081775,           0.0016345,             0.95528,             0.92453,             0.95758,               0.545,            0.035188,           0.0070161,           0.0017306,           0.0057628,           0.0057628,           0.0057628
                 216,            0.041911,           0.0079712,           0.0016478,             0.95528,             0.92453,             0.95758,               0.545,            0.035188,           0.0070161,           0.0017306,            0.005743,            0.005743,            0.005743
                 217,            0.039089,           0.0062396,           0.0018831,             0.94194,             0.92453,             0.95753,             0.59366,            0.032501,           0.0069489,           0.0017019,           0.0057232,           0.0057232,           0.0057232
                 218,            0.035844,           0.0086365,           0.0017132,             0.94194,             0.92453,             0.95753,             0.59366,            0.032501,           0.0069489,           0.0017019,           0.0057034,           0.0057034,           0.0057034
                 219,            0.035134,            0.008193,           0.0016173,             0.95759,             0.92453,             0.94907,             0.50928,            0.034578,           0.0070101,           0.0016706,           0.0056836,           0.0056836,           0.0056836
                 220,            0.036968,           0.0098004,           0.0015473,             0.95759,             0.92453,             0.94907,             0.50928,            0.034578,           0.0070101,           0.0016706,           0.0056638,           0.0056638,           0.0056638
                 221,            0.038247,           0.0081365,           0.0016087,             0.96309,             0.92453,             0.95965,             0.54763,            0.030953,           0.0069483,           0.0016654,            0.005644,            0.005644,            0.005644
                 222,            0.033943,           0.0095511,           0.0014977,             0.96309,             0.92453,             0.95965,             0.54763,            0.030953,           0.0069483,           0.0016654,           0.0056242,           0.0056242,           0.0056242
                 223,            0.038403,           0.0084291,           0.0018118,             0.94658,             0.92453,             0.95825,             0.56742,            0.035248,           0.0068486,           0.0016126,           0.0056044,           0.0056044,           0.0056044
                 224,            0.038833,           0.0095138,           0.0017688,             0.94658,             0.92453,             0.95825,             0.56742,            0.035248,           0.0068486,           0.0016126,           0.0055846,           0.0055846,           0.0055846
                 225,            0.037997,           0.0073933,           0.0015101,              0.9592,             0.92453,             0.95442,             0.55125,            0.031363,           0.0069063,           0.0016329,           0.0055648,           0.0055648,           0.0055648
                 226,            0.035181,           0.0067627,           0.0016035,              0.9592,             0.92453,             0.95442,             0.55125,            0.031363,           0.0069063,           0.0016329,            0.005545,            0.005545,            0.005545
                 227,            0.033054,           0.0088169,           0.0016611,             0.95746,             0.92453,             0.95995,             0.63331,            0.029281,           0.0068014,           0.0015951,           0.0055252,           0.0055252,           0.0055252
                 228,            0.036507,           0.0094979,           0.0014674,             0.95746,             0.92453,             0.95995,             0.63331,            0.029281,           0.0068014,           0.0015951,           0.0055054,           0.0055054,           0.0055054
                 229,            0.035783,           0.0082817,           0.0014622,             0.95934,             0.92453,              0.9574,             0.54829,             0.03385,           0.0067385,           0.0016102,           0.0054856,           0.0054856,           0.0054856
                 230,            0.036106,           0.0096081,           0.0015227,             0.95934,             0.92453,              0.9574,             0.54829,             0.03385,           0.0067385,           0.0016102,           0.0054658,           0.0054658,           0.0054658
                 231,            0.037108,           0.0073445,           0.0017586,             0.95561,             0.92453,             0.95904,             0.58674,            0.029813,           0.0068086,           0.0016074,            0.005446,            0.005446,            0.005446
                 232,            0.035269,           0.0091699,           0.0017546,             0.95561,             0.92453,             0.95904,             0.58674,            0.029813,           0.0068086,           0.0016074,           0.0054262,           0.0054262,           0.0054262
                 233,            0.031851,           0.0080588,            0.001451,             0.96023,             0.92453,             0.95911,             0.57323,             0.03487,           0.0065792,            0.001606,           0.0054064,           0.0054064,           0.0054064
                 234,            0.037172,            0.008192,           0.0015095,             0.96023,             0.92453,             0.95911,             0.57323,             0.03487,           0.0065792,            0.001606,           0.0053866,           0.0053866,           0.0053866
                 235,            0.036621,           0.0076606,           0.0015757,             0.94143,             0.92453,             0.95602,              0.5772,            0.030859,           0.0067816,           0.0015875,           0.0053668,           0.0053668,           0.0053668
                 236,            0.033948,           0.0077489,           0.0015558,             0.94143,             0.92453,             0.95602,              0.5772,            0.030859,           0.0067816,           0.0015875,            0.005347,            0.005347,            0.005347
                 237,            0.033663,           0.0086174,           0.0014096,             0.96759,             0.92453,             0.96063,             0.53263,            0.033495,           0.0066899,           0.0015779,           0.0053272,           0.0053272,           0.0053272
                 238,            0.039354,           0.0088271,           0.0015294,             0.96759,             0.92453,             0.96063,             0.53263,            0.033495,           0.0066899,           0.0015779,           0.0053074,           0.0053074,           0.0053074
                 239,            0.039126,           0.0089562,            0.001569,             0.97793,             0.92453,             0.95961,             0.59184,            0.028996,           0.0066177,           0.0015848,           0.0052876,           0.0052876,           0.0052876
                 240,            0.029152,           0.0077369,           0.0015063,             0.97793,             0.92453,             0.95961,             0.59184,            0.028996,           0.0066177,           0.0015848,           0.0052678,           0.0052678,           0.0052678
                 241,            0.033005,           0.0094256,           0.0014879,             0.93783,             0.96226,             0.96132,             0.59847,            0.029827,           0.0065803,           0.0015843,            0.005248,            0.005248,            0.005248
                 242,            0.033695,           0.0078844,           0.0014754,             0.93783,             0.96226,             0.96132,             0.59847,            0.029827,           0.0065803,           0.0015843,           0.0052282,           0.0052282,           0.0052282
                 243,            0.032313,           0.0074898,           0.0017187,              0.9711,             0.92453,             0.96171,              0.5236,            0.030777,           0.0067374,           0.0015505,           0.0052084,           0.0052084,           0.0052084
                 244,            0.030998,            0.009607,           0.0015099,              0.9711,             0.92453,             0.96171,              0.5236,            0.030777,           0.0067374,           0.0015505,           0.0051886,           0.0051886,           0.0051886
                 245,              0.0337,           0.0084998,           0.0013529,             0.97291,             0.92453,             0.96104,             0.56689,            0.033911,           0.0064802,           0.0015691,           0.0051688,           0.0051688,           0.0051688
                 246,            0.038544,           0.0081788,           0.0017227,             0.97291,             0.92453,             0.96104,             0.56689,            0.033911,           0.0064802,           0.0015691,            0.005149,            0.005149,            0.005149
                 247,            0.037214,           0.0079328,           0.0014162,             0.94416,             0.95718,             0.96212,             0.65735,            0.028708,           0.0065013,           0.0015581,           0.0051292,           0.0051292,           0.0051292
                 248,            0.034816,           0.0080763,           0.0014143,             0.94416,             0.95718,             0.96212,             0.65735,            0.028708,           0.0065013,           0.0015581,           0.0051094,           0.0051094,           0.0051094
                 249,            0.036063,           0.0079844,           0.0016694,             0.97821,              0.9434,             0.98184,             0.59323,            0.030662,           0.0065405,           0.0015632,           0.0050896,           0.0050896,           0.0050896
                 250,             0.03189,           0.0069359,            0.001686,             0.97821,              0.9434,             0.98184,             0.59323,            0.030662,           0.0065405,           0.0015632,           0.0050698,           0.0050698,           0.0050698
                 251,            0.032238,           0.0080531,           0.0014313,             0.94424,              0.9585,             0.96173,             0.61843,            0.025986,           0.0065442,           0.0015127,             0.00505,             0.00505,             0.00505
                 252,            0.031134,           0.0084367,           0.0014032,             0.94424,              0.9585,             0.96173,             0.61843,            0.025986,           0.0065442,           0.0015127,           0.0050302,           0.0050302,           0.0050302
                 253,            0.032142,           0.0072445,           0.0014764,             0.95966,             0.89776,             0.95408,             0.56511,            0.031783,           0.0065067,           0.0015328,           0.0050104,           0.0050104,           0.0050104
                 254,            0.035315,           0.0090973,            0.001445,             0.95966,             0.89776,             0.95408,             0.56511,            0.031783,           0.0065067,           0.0015328,           0.0049906,           0.0049906,           0.0049906
                 255,            0.034204,           0.0085759,           0.0014146,             0.99318,              0.9434,             0.98358,             0.68132,            0.027098,           0.0064382,           0.0014804,           0.0049708,           0.0049708,           0.0049708
                 256,            0.031511,           0.0082051,           0.0015185,             0.99318,              0.9434,             0.98358,             0.68132,            0.027098,           0.0064382,           0.0014804,            0.004951,            0.004951,            0.004951
                 257,            0.029737,           0.0067176,           0.0013452,             0.99259,              0.9434,             0.98358,             0.65882,            0.027378,           0.0064724,           0.0015124,           0.0049312,           0.0049312,           0.0049312
                 258,            0.030856,           0.0088194,           0.0014492,             0.99259,              0.9434,             0.98358,             0.65882,            0.027378,           0.0064724,           0.0015124,           0.0049114,           0.0049114,           0.0049114
                 259,            0.032472,           0.0083527,           0.0014595,             0.99265,              0.9434,             0.98358,             0.67268,            0.025586,           0.0065265,             0.00147,           0.0048916,           0.0048916,           0.0048916
                 260,            0.036318,           0.0067991,            0.001292,             0.99265,              0.9434,             0.98358,             0.67268,            0.025586,           0.0065265,             0.00147,           0.0048718,           0.0048718,           0.0048718
                 261,            0.034773,           0.0073619,           0.0012396,             0.99188,              0.9434,             0.98287,             0.65121,            0.034344,           0.0063404,           0.0014843,            0.004852,            0.004852,            0.004852
                 262,            0.040994,           0.0087997,           0.0012418,             0.99188,              0.9434,             0.98287,             0.65121,            0.034344,           0.0063404,           0.0014843,           0.0048322,           0.0048322,           0.0048322
                 263,            0.037911,           0.0076029,           0.0013259,             0.94426,             0.95895,             0.96207,             0.60518,             0.02754,           0.0065598,           0.0014732,           0.0048124,           0.0048124,           0.0048124
                 264,            0.031981,           0.0078787,           0.0014126,             0.94426,             0.95895,             0.96207,             0.60518,             0.02754,           0.0065598,           0.0014732,           0.0047926,           0.0047926,           0.0047926
                 265,            0.032453,           0.0086168,           0.0014165,             0.99079,              0.9434,             0.98324,              0.5617,            0.027779,           0.0066239,            0.001468,           0.0047728,           0.0047728,           0.0047728
                 266,            0.031953,           0.0090791,           0.0012771,             0.99079,              0.9434,             0.98324,              0.5617,            0.027779,           0.0066239,            0.001468,            0.004753,            0.004753,            0.004753
                 267,            0.034979,           0.0077349,           0.0015075,              0.9627,             0.97392,             0.98393,             0.70467,            0.028958,           0.0064643,           0.0014798,           0.0047332,           0.0047332,           0.0047332
                 268,            0.031848,            0.009223,           0.0015966,              0.9627,             0.97392,             0.98393,             0.70467,            0.028958,           0.0064643,           0.0014798,           0.0047134,           0.0047134,           0.0047134
                 269,            0.034358,           0.0094089,           0.0016459,              0.9442,             0.95778,             0.96248,             0.64575,            0.025339,           0.0065452,           0.0014686,           0.0046936,           0.0046936,           0.0046936
                 270,            0.027408,           0.0080203,           0.0012424,              0.9442,             0.95778,             0.96248,             0.64575,            0.025339,           0.0065452,           0.0014686,           0.0046738,           0.0046738,           0.0046738
                 271,            0.029007,           0.0085336,             0.00139,             0.94423,             0.95846,             0.96215,              0.6555,            0.027057,           0.0064777,           0.0014518,            0.004654,            0.004654,            0.004654
                 272,            0.030428,           0.0077742,           0.0012602,             0.94423,             0.95846,             0.96215,              0.6555,            0.027057,           0.0064777,           0.0014518,           0.0046342,           0.0046342,           0.0046342
                 273,            0.029145,            0.007651,           0.0014103,             0.97223,             0.92453,              0.9608,             0.61078,            0.031197,           0.0065649,           0.0014399,           0.0046144,           0.0046144,           0.0046144
                 274,            0.035588,           0.0065622,           0.0014607,             0.97223,             0.92453,              0.9608,             0.61078,            0.031197,           0.0065649,           0.0014399,           0.0045946,           0.0045946,           0.0045946
                 275,            0.037217,           0.0071327,           0.0014601,             0.94419,             0.95765,             0.96215,             0.67974,            0.024519,           0.0064702,           0.0014368,           0.0045748,           0.0045748,           0.0045748
                 276,            0.028979,           0.0074615,           0.0013534,             0.94419,             0.95765,             0.96215,             0.67974,            0.024519,           0.0064702,           0.0014368,            0.004555,            0.004555,            0.004555
                 277,            0.024525,           0.0080081,           0.0014706,             0.93858,              0.9434,             0.96059,             0.67969,            0.027188,           0.0064031,           0.0014373,           0.0045352,           0.0045352,           0.0045352
                 278,             0.02662,           0.0076956,           0.0012831,             0.93858,              0.9434,             0.96059,             0.67969,            0.027188,           0.0064031,           0.0014373,           0.0045154,           0.0045154,           0.0045154
                 279,            0.031119,           0.0073558,           0.0012848,             0.94409,             0.95595,             0.96152,             0.61435,            0.028987,            0.006395,           0.0014161,           0.0044956,           0.0044956,           0.0044956
                 280,            0.035894,            0.009349,           0.0016416,             0.94409,             0.95595,             0.96152,             0.61435,            0.028987,            0.006395,           0.0014161,           0.0044758,           0.0044758,           0.0044758
                 281,            0.035302,           0.0083862,           0.0013021,              0.9806,             0.95392,              0.9836,             0.63979,            0.027417,           0.0063702,           0.0014326,            0.004456,            0.004456,            0.004456
                 282,            0.031343,           0.0074782,           0.0013152,              0.9806,             0.95392,              0.9836,             0.63979,            0.027417,           0.0063702,           0.0014326,           0.0044362,           0.0044362,           0.0044362
                 283,            0.030262,           0.0087517,           0.0013352,             0.96593,             0.92453,             0.96051,             0.63879,            0.029448,           0.0062957,           0.0014201,           0.0044164,           0.0044164,           0.0044164
                 284,             0.03588,           0.0083238,           0.0013497,             0.96593,             0.92453,             0.96051,             0.63879,            0.029448,           0.0062957,           0.0014201,           0.0043966,           0.0043966,           0.0043966
                 285,            0.034082,           0.0084785,           0.0013662,             0.96141,             0.94023,             0.96141,             0.63985,            0.029142,            0.006305,            0.001432,           0.0043768,           0.0043768,           0.0043768
                 286,             0.03264,           0.0097667,           0.0013315,             0.96141,             0.94023,             0.96141,             0.63985,            0.029142,            0.006305,            0.001432,            0.004357,            0.004357,            0.004357
                 287,            0.033328,           0.0067447,           0.0013801,             0.97788,             0.96226,             0.98361,              0.6676,            0.025969,           0.0062482,           0.0014361,           0.0043372,           0.0043372,           0.0043372
                 288,            0.032285,           0.0075781,           0.0013184,             0.97788,             0.96226,             0.98361,              0.6676,            0.025969,           0.0062482,           0.0014361,           0.0043174,           0.0043174,           0.0043174
                 289,            0.031113,           0.0079332,           0.0013103,             0.95536,              0.9434,             0.96222,             0.62575,            0.027915,           0.0062653,           0.0014334,           0.0042976,           0.0042976,           0.0042976
                 290,            0.028291,            0.006065,           0.0015238,             0.95536,              0.9434,             0.96222,             0.62575,            0.027915,           0.0062653,           0.0014334,           0.0042778,           0.0042778,           0.0042778
                 291,             0.03062,            0.007961,            0.001629,                   1,             0.95445,               0.984,             0.69646,             0.02596,           0.0061629,           0.0013979,            0.004258,            0.004258,            0.004258
                 292,            0.030608,           0.0080102,           0.0014263,                   1,             0.95445,               0.984,             0.69646,             0.02596,           0.0061629,           0.0013979,           0.0042382,           0.0042382,           0.0042382
                 293,             0.02797,           0.0068697,           0.0012461,                   1,             0.95658,             0.98435,             0.64306,            0.028687,           0.0061511,           0.0014048,           0.0042184,           0.0042184,           0.0042184
                 294,            0.033235,           0.0077906,           0.0013692,                   1,             0.95658,             0.98435,             0.64306,            0.028687,           0.0061511,           0.0014048,           0.0041986,           0.0041986,           0.0041986
                 295,            0.030976,           0.0090662,            0.001292,                   1,             0.96125,             0.98472,             0.69097,            0.025676,           0.0060939,           0.0013837,           0.0041788,           0.0041788,           0.0041788
                 296,            0.032886,           0.0077019,            0.001226,                   1,             0.96125,             0.98472,             0.69097,            0.025676,           0.0060939,           0.0013837,            0.004159,            0.004159,            0.004159
                 297,            0.027537,           0.0066777,           0.0011526,             0.98036,             0.94202,             0.96338,             0.55737,            0.026184,           0.0062499,           0.0013862,           0.0041392,           0.0041392,           0.0041392
                 298,            0.030518,           0.0073752,           0.0012857,             0.98036,             0.94202,             0.96338,             0.55737,            0.026184,           0.0062499,           0.0013862,           0.0041194,           0.0041194,           0.0041194
                 299,            0.028621,           0.0065268,              0.0013,             0.99871,             0.96226,             0.98473,             0.61994,            0.024538,           0.0061269,           0.0013599,           0.0040996,           0.0040996,           0.0040996
                 300,            0.035053,           0.0069214,           0.0013355,             0.99871,             0.96226,             0.98473,             0.61994,            0.024538,           0.0061269,           0.0013599,           0.0040798,           0.0040798,           0.0040798
                 301,            0.028703,            0.008272,           0.0013759,             0.99675,             0.96226,             0.98436,             0.63311,            0.028811,           0.0061245,           0.0013622,             0.00406,             0.00406,             0.00406
                 302,            0.031574,           0.0074786,           0.0011286,             0.99675,             0.96226,             0.98436,             0.63311,            0.028811,           0.0061245,           0.0013622,           0.0040402,           0.0040402,           0.0040402
                 303,            0.029149,           0.0062825,           0.0012551,             0.99614,             0.96226,             0.98474,             0.69456,            0.023264,           0.0060164,            0.001348,           0.0040204,           0.0040204,           0.0040204
                 304,            0.025521,           0.0075295,           0.0014663,             0.99614,             0.96226,             0.98474,             0.69456,            0.023264,           0.0060164,            0.001348,           0.0040006,           0.0040006,           0.0040006
                 305,            0.027179,           0.0056797,           0.0011563,             0.96198,             0.95482,              0.9638,             0.67319,            0.027329,           0.0060174,           0.0013442,           0.0039808,           0.0039808,           0.0039808
                 306,            0.030919,           0.0079791,           0.0011813,             0.96198,             0.95482,              0.9638,             0.67319,            0.027329,           0.0060174,           0.0013442,            0.003961,            0.003961,            0.003961
                 307,             0.03285,           0.0082566,           0.0013243,              0.9966,             0.96226,             0.98475,             0.66603,            0.023733,           0.0059754,           0.0013334,           0.0039412,           0.0039412,           0.0039412
                 308,            0.027717,           0.0064239,           0.0013608,              0.9966,             0.96226,             0.98475,             0.66603,            0.023733,           0.0059754,           0.0013334,           0.0039214,           0.0039214,           0.0039214
                 309,            0.028732,            0.005765,           0.0012064,             0.99823,             0.96226,             0.98474,             0.69458,            0.025814,           0.0059695,           0.0013352,           0.0039016,           0.0039016,           0.0039016
                 310,            0.028085,           0.0074814,           0.0011965,             0.99823,             0.96226,             0.98474,             0.69458,            0.025814,           0.0059695,           0.0013352,           0.0038818,           0.0038818,           0.0038818
                 311,            0.029031,           0.0068214,           0.0012566,             0.99759,             0.96226,             0.98475,             0.68916,            0.027079,            0.005932,           0.0013419,            0.003862,            0.003862,            0.003862
                 312,              0.0325,           0.0065076,           0.0011621,             0.99759,             0.96226,             0.98475,             0.68916,            0.027079,            0.005932,           0.0013419,           0.0038422,           0.0038422,           0.0038422
                 313,            0.032733,           0.0077464,           0.0011746,             0.99836,             0.96226,             0.98474,             0.64105,            0.025538,           0.0059585,           0.0013657,           0.0038224,           0.0038224,           0.0038224
                 314,            0.028819,           0.0083833,           0.0014417,             0.99836,             0.96226,             0.98474,             0.64105,            0.025538,           0.0059585,           0.0013657,           0.0038026,           0.0038026,           0.0038026
                 315,            0.027899,           0.0076144,           0.0014355,             0.99516,             0.96226,             0.98475,             0.71045,             0.02105,           0.0059233,           0.0013506,           0.0037828,           0.0037828,           0.0037828
